"year","rank","movie","tconst","distributor","theaters","gross","totalgross","releasedate","name","nconst","ordering","category","gender","ethnicity","isomerism","orientation","disability"
2018,96,"Three Billboards Outside Ebbing, Missouri","tt5027774","Fox Searchlight Pictures",1726,30349111,54513740,"Nov 10","Ben Davis","nm1023204",9,"cinematographer","man","white","cis","straight","nondisabled"
2018,96,"Three Billboards Outside Ebbing, Missouri","tt5027774","Fox Searchlight Pictures",1726,30349111,54513740,"Nov 10","Jon Gregory","nm0339856",10,"editor","man","white","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Anthony Gonzalez","nm5645519",1,"actor","man","latinx","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Gael García Bernal","nm0305558",2,"actor","man","latinx","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Benjamin Bratt","nm0000973",3,"actor","man","latinx","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Alanna Ubach","nm0005513",4,"actor","woman","white","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Lee Unkrich","nm0881279",5,"director","man","white","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Adrian Molina","nm2937122",6,"director","man","latinx","cis","lgb","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Jason Katz","nm0441735",7,"writer","man","white","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Matthew Aldrich","nm0017690",8,"writer","man","white","cis","straight","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Darla K. Anderson","nm0026565",9,"producer","woman","white","cis","lgb","nondisabled"
2018,97,"Coco","tt2380307","Walt Disney Studios Motion Pictures",3987,29891816,209726015,"Nov 22","Michael Giacchino","nm0315974",10,"composer","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Greg Cipes","nm0996651",1,"actor","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Scott Menville","nm0579914",2,"actor","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Khary Payton","nm1146051",3,"actor","man","black","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Tara Strong","nm0152839",4,"actor","woman","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Aaron Horvath","nm1739338",5,"director","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Peter Rida Michail","nm5715866",6,"director","man","white","cis","NA","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Michael Jelenic","nm2398585",7,"writer","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Jerry Siegel","nm0796950",8,"writer","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Joe Shuster","nm0795975",9,"writer","man","white","cis","straight","nondisabled"
2018,98,"Teen Titans GO! to the Movies","tt7424200","Warner Bros.",3188,29790236,29790236,"Jul 27","Marv Wolfman","nm0938379",10,"writer","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Scott Shepherd","nm0791864",1,"actor","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Rosamund Pike","nm0683253",2,"actor","woman","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Ava Cooper","nm4768271",3,"actor","woman","white","cis","NA","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Stella Cooper","nm4767842",4,"actor","woman","white","cis","NA","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Scott Cooper","nm0178376",5,"director","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Donald E. Stewart","nm0829329",6,"writer","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Ken Kao","nm4056338",7,"producer","man","asian","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","John Lesher","nm0971956",8,"producer","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Max Richter","nm2068037",9,"composer","man","white","cis","straight","nondisabled"
2018,99,"Hostiles","tt5478478","Entertainment Studios Motion Pictures",2934,29733369,29819114,"Dec 22","Masanobu Takayanagi","nm1086687",10,"cinematographer","man","asian","cis","NA","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Amandla Stenberg","nm3964350",1,"actor","woman","black","cis","lgb","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Regina Hall","nm0356021",2,"actor","woman","black","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Russell Hornsby","nm0395203",3,"actor","man","black","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Anthony Mackie","nm1107001",4,"actor","man","black","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","George Tillman Jr.","nm0863387",5,"director","man","black","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Audrey Wells","nm0920108",6,"writer","woman","white","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Angie Thomas","nm8021571",7,"writer","woman","black","cis","NA","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Marty Bowen","nm2125212",8,"producer","man","white","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Wyck Godfrey","nm0324041",9,"producer","man","white","cis","straight","nondisabled"
2018,100,"The Hate U Give","tt5580266","Twentieth Century Fox",2375,29666375,29719483,"Oct 5","Robert Teitel","nm0854052",10,"producer","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Robert Downey Jr.","nm0000375",1,"actor","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Chris Evans","nm0262635",2,"actor","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Mark Ruffalo","nm0749263",3,"actor","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Chris Hemsworth","nm1165110",4,"actor","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Anthony Russo","nm0751577",5,"director","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Joe Russo","nm0751648",6,"director","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Christopher Markus","nm1321655",7,"writer","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Stephen McFeely","nm1321656",8,"writer","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Stan Lee","nm0498278",9,"writer","man","white","cis","straight","nondisabled"
2019,1,"Avengers: Endgame","tt4154796","Walt Disney Studios Motion Pictures",4662,858373000,858373000,"Apr 26","Jack Kirby","nm0456158",10,"writer","man","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Donald Glover","nm2255973",1,"actor","man","black","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Beyoncé","nm0461498",2,"actor","woman","black","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Seth Rogen","nm0736622",3,"actor","man","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Chiwetel Ejiofor","nm0252230",4,"actor","man","black","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Jon Favreau","nm0269463",5,"director","man","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Jeff Nathanson","nm0622288",6,"writer","man","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Irene Mecchi","nm0575293",7,"writer","woman","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Jonathan Roberts","nm0731271",8,"writer","man","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Linda Woolverton","nm0941314",9,"writer","woman","white","cis","straight","nondisabled"
2019,2,"The Lion King","tt6105098","Walt Disney Studios Motion Pictures",4802,543638043,543638043,"Jul 19","Karen Gilchrist","nm2004404",10,"producer","woman","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Tom Hanks","nm0000158",1,"actor","man","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Tim Allen","nm0000741",2,"actor","man","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Annie Potts","nm0001633",3,"actor","woman","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Tony Hale","nm0355024",4,"actor","man","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Josh Cooley","nm2155757",5,"director","man","NA","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","John Lasseter","nm0005124",6,"writer","man","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Andrew Stanton","nm0004056",7,"writer","man","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Valerie LaPointe","nm1445746",8,"writer","woman","white","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Rashida Jones","nm0429069",9,"writer","woman","black","cis","straight","nondisabled"
2019,3,"Toy Story 4","tt1979376","Walt Disney Studios Motion Pictures",4575,434038008,434038008,"Jun 21","Will McCormack","nm0566489",10,"writer","man","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Kristen Bell","nm0068338",1,"actor","woman","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Idina Menzel","nm0579953",2,"actor","woman","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Josh Gad","nm1265802",3,"actor","man","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Jonathan Groff","nm2676147",4,"actor","man","white","cis","lgb","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Chris Buck","nm0118333",5,"director","man","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Jennifer Lee","nm1601644",6,"director","woman","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Hans Christian Andersen","nm0026153",7,"writer","man","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Marc Smith","nm0809205",8,"writer","man","white","cis","NA","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Kristen Anderson-Lopez","nm2844448",9,"writer","woman","white","cis","straight","nondisabled"
2019,4,"Frozen II","tt4520988","Walt Disney Studios Motion Pictures",4440,430144682,477373578,"Nov 22","Robert Lopez","nm0520188",10,"writer","man","latinx","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Brie Larson","nm0488953",1,"actor","woman","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Samuel L. Jackson","nm0000168",2,"actor","man","black","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Ben Mendelsohn","nm0578853",3,"actor","man","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Jude Law","nm0000179",4,"actor","man","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Anna Boden","nm1349818",5,"director","woman","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Ryan Fleck","nm0281396",6,"director","man","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Geneva Robertson-Dworet","nm4039044",7,"writer","woman","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Nicole Perlman","nm2270979",8,"writer","woman","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Meg LeFauve","nm0498834",9,"writer","woman","white","cis","straight","nondisabled"
2019,5,"Captain Marvel","tt4154664","Walt Disney Studios Motion Pictures",4310,426829839,426829839,"Mar 8","Kevin Feige","nm0270559",10,"producer","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Daisy Ridley","nm5397459",1,"actor","woman","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","John Boyega","nm3915784",2,"actor","man","black","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Oscar Isaac","nm1209966",3,"actor","man","latinx","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Adam Driver","nm3485845",4,"actor","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","J.J. Abrams","nm0009190",5,"director","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Chris Terrio","nm0006516",6,"writer","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Derek Connolly","nm2081046",7,"writer","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Colin Trevorrow","nm1119880",8,"writer","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","George Lucas","nm0000184",9,"writer","man","white","cis","straight","nondisabled"
2019,6,"Star Wars: Episode IX - The Rise of Skywalker","tt2527338","Walt Disney Studios Motion Pictures",4406,390706234,515202542,"Dec 20","Kathleen Kennedy","nm0005086",10,"producer","woman","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Tom Holland","nm4043618",1,"actor","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Samuel L. Jackson","nm0000168",2,"actor","man","black","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Jake Gyllenhaal","nm0350453",3,"actor","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Marisa Tomei","nm0000673",4,"actor","woman","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Jon Watts","nm1218281",5,"director","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Chris McKenna","nm0571344",6,"writer","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Erik Sommers","nm1273099",7,"writer","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Stan Lee","nm0498278",8,"writer","man","white","cis","straight","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Steve Ditko","nm0228492",9,"writer","man","white","cis","NA","nondisabled"
2019,7,"Spider-Man: Far from Home","tt6320628","Sony Pictures Releasing",4634,390532085,390532085,"Jul 2","Kevin Feige","nm0270559",10,"producer","man","white","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Will Smith","nm0000226",1,"actor","man","black","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Mena Massoud","nm4565815",2,"actor","man","middleeast","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Naomi Scott","nm4305463",3,"actor","woman","asian","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Marwan Kenzari","nm3092471",4,"actor","man","middleeast","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Guy Ritchie","nm0005363",5,"director","man","white","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","John August","nm0041864",6,"writer","man","white","cis","lgb","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Jonathan Eirich","nm3043818",7,"producer","man","white","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Dan Lin","nm1469853",8,"producer","man","asian","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Alan Menken","nm0579678",9,"composer","man","white","cis","straight","nondisabled"
2019,8,"Aladdin","tt6139732","Walt Disney Studios Motion Pictures",4476,355559216,355559216,"May 24","Alan Stewart","nm0829152",10,"cinematographer","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Joaquin Phoenix","nm0001618",1,"actor","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Robert De Niro","nm0000134",2,"actor","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Zazie Beetz","nm5939164",3,"actor","woman","black","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Frances Conroy","nm0175814",4,"actor","woman","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Todd Phillips","nm0680846",5,"director","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Scott Silver","nm0798788",6,"writer","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Bob Kane","nm0004170",7,"writer","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Bill Finger","nm0277730",8,"writer","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Jerry Robinson","nm1047603",9,"writer","man","white","cis","straight","nondisabled"
2019,9,"Joker","tt7286456","Warner Bros.",4374,333772511,335451311,"Oct 4","Bradley Cooper","nm0177896",10,"producer","man","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Jessica Chastain","nm1567113",1,"actor","woman","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","James McAvoy","nm0564215",2,"actor","man","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Bill Hader","nm0352778",3,"actor","man","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Isaiah Mustafa","nm2248149",4,"actor","man","black","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Andy Muschietti","nm0615592",5,"director","man","latinx","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Stephen King","nm0000175",6,"writer","man","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Gary Dauberman","nm2477891",7,"writer","man","white","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Roy Lee","nm0498175",8,"producer","man","asian","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Dan Lin","nm1469853",9,"producer","man","asian","cis","straight","nondisabled"
2019,10,"It Chapter Two","tt7349950","Warner Bros.",4570,211593228,211593228,"Sep 6","Barbara Muschietti","nm1953833",10,"producer","woman","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Dwayne Johnson","nm0425005",1,"actor","man","black","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Jack Black","nm0085312",2,"actor","man","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Kevin Hart","nm0366389",3,"actor","man","black","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Karen Gillan","nm2394794",4,"actor","woman","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Jake Kasdan","nm0440458",5,"director","man","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Jeff Pinkner","nm0684374",6,"writer","man","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Scott Rosenberg","nm0003298",7,"writer","man","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Chris Van Allsburg","nm0885575",8,"writer","man","white","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Dany Garcia","nm1696098",9,"producer","woman","latinx","cis","straight","nondisabled"
2019,11,"Jumanji: The Next Level","tt7975244","Sony Pictures Releasing",4227,192094536,316831246,"Dec 13","Hiram Garcia","nm1205652",10,"producer","man","latinx","cis","straight","nondisabled"
2019,12,"Us","tt6857112","Universal Pictures",3743,175084580,175084580,"Mar 22","Lupita Nyong'o","nm2143282",1,"actor","woman","black","cis","straight","nondisabled"
